"","V1_1","V2_1","V3_1","V4_1","V5_1","V6_1","V7_1","V8_1","V9_1","V10_1","V1_2","V2_2","V3_2","V4_2","V5_2","V6_2","V7_2","V8_2","V9_2","V10_2","V1_3","V2_3","V3_3","V4_3","V5_3","V6_3","V7_3","V8_3","V9_3","V10_3","V1_4","V2_4","V3_4","V4_4","V5_4","V6_4","V7_4","V8_4","V9_4","V10_4","V1_5","V2_5","V3_5","V4_5","V5_5","V6_5","V7_5","V8_5","V9_5","V10_5","V1_6","V2_6","V3_6","V4_6","V5_6","V6_6","V7_6","V8_6","V9_6","V10_6","V1_7","V2_7","V3_7","V4_7","V5_7","V6_7","V7_7","V8_7","V9_7","V10_7","V1_8","V2_8","V3_8","V4_8","V5_8","V6_8","V7_8","V8_8","V9_8","V10_8","V1_9","V2_9","V3_9","V4_9","V5_9","V6_9","V7_9","V8_9","V9_9","V10_9","V1_10","V2_10","V3_10","V4_10","V5_10","V6_10","V7_10","V8_10","V9_10","V10_10"
"V1_6",0,1.40924482489756e-05,2.40200286334975e-05,2.07823305137384e-07,1.37554405729242e-05,8.57150395042385e-07,2.24190451878479e-06,-2.80355802274945e-06,1.27437950862343e-05,1.57209524532898e-05,-7.00113286181423e-06,0,7.82503200596791e-06,-1.35137708009154e-06,-1.06270127440156e-06,-6.00427015481468e-06,5.86679761740005e-06,9.67042893407038e-06,-9.59686123163339e-06,-6.97983151677646e-06,1.17897744577083e-05,-7.09777586023799e-06,0,-1.45795969896123e-05,9.90970171258288e-06,-1.37289327261701e-06,8.8472785217802e-06,5.71502272233965e-06,-6.27598764581834e-06,5.76595113563633e-06,1.26548410597551e-06,2.8262069779604e-05,-1.39451866031854e-05,0,-6.86623789273382e-06,-3.84528837438784e-06,1.39815457418497e-06,-1.2571029982324e-05,1.19298152608386e-06,1.4918725848805e-05,0.00058676966297976,5.24303286160713e-05,7.52467656111081e-05,6.58823586994674e-05,0,4.94528305428975e-05,6.41781056281982e-05,5.65474386871973e-05,6.32798023321956e-05,4.99836768993502e-05,0.00153888993837864,0.000124137940920148,0.000138774929202044,0.000147825624525222,0.000101043617213977,0,0.000140784249008455,0.000128472760856628,0.000128098082124044,0.000141140795694813,0.000222174044554909,3.15556979299976e-05,5.40919804469762e-05,1.42755994565642e-05,-2.56043392495435e-06,2.42505528544443e-05,0,-4.74661852385064e-06,3.1224532975655e-05,1.78256297425986e-05,-3.89260759036777e-06,-1.1864668919589e-05,-3.87877686399802e-06,2.04290786937707e-05,5.52055949830873e-06,4.61287865257924e-06,-1.45880433708355e-05,0,-4.42521826219786e-06,-6.44964684564305e-06,-1.85406305865494e-05,-1.17801684559172e-05,-7.40458122440885e-06,-8.7569141113598e-06,-1.30605558850726e-05,-7.74924521232637e-06,3.27948755875731e-06,3.10051726473408e-05,0,2.30541985452769e-05,-0.000109736365460037,-2.18008538533493e-05,-2.45610044898596e-05,-9.85646628051728e-06,-1.94361725595779e-06,-1.55432183069279e-05,-1.44034980815862e-06,-9.59430532528474e-06,-1.17424200911237e-06,0
"V2_6",0,3.72943959219687e-06,1.18212547800772e-05,-4.31550443098036e-07,-7.19196772671996e-06,3.49712453201177e-07,-1.82902645941778e-05,2.70475185515049e-05,-1.41501792477412e-05,-2.3755859130039e-05,2.42420344448205e-05,0,-4.10163185486615e-06,-1.50361900139821e-05,2.09382704348802e-05,-1.57271046404409e-06,-5.99217098146627e-06,-1.67714736237595e-05,-6.88636946078366e-06,3.68727791843462e-06,1.65115116492638e-05,-2.82810856802533e-05,0,3.19655141349608e-05,7.0734633371404e-06,1.09402549442575e-05,2.46358025857042e-05,-1.68293948563066e-05,-3.13970390697305e-07,1.39013240395999e-05,-9.29331052527234e-06,2.5867718439961e-05,1.02733363323195e-05,0,3.03486125185107e-05,1.39772930702583e-05,-1.843121497128e-05,2.31905288585965e-05,-6.43962428462778e-06,-1.38544005117271e-05,2.46411186831525e-05,0.00060208203634958,5.80068783024871e-05,5.29595101728092e-05,0,5.32289937654383e-05,6.35008939438341e-05,7.2012179964369e-05,6.7427264225486e-05,7.76714281321289e-05,0.000124137940920148,0.00153269740309931,0.000179475004222234,0.000123029755126392,0.000125470797091973,0,0.000133374769105659,0.000155368139096255,0.000155323434512154,0.000172294862828231,-1.58482538804149e-05,0.000217346478849943,1.80453712986203e-05,1.42494285101078e-05,-1.8670142608235e-05,1.14320783589817e-05,0,2.19272058288633e-05,1.88630140076183e-05,2.73417366030998e-05,-1.08131425348621e-05,1.04822297230533e-05,-2.05503664841632e-05,-2.90564518668378e-06,1.20271741467389e-06,-3.8029357765617e-06,3.82838067299774e-06,0,-3.47506453228452e-06,2.74615871280111e-05,-7.83919900891445e-06,-1.67467003570713e-05,1.57670921347483e-06,1.94554206333416e-06,-3.8763145260487e-06,1.45119105647977e-06,1.53463231487432e-05,2.63100452756182e-05,0,-2.14658479538865e-05,5.66967092344429e-06,-0.00012337595922843,-2.12958872942805e-05,-2.32076295971411e-05,1.0165175601675e-05,-3.05130688386937e-05,-4.90019976688328e-06,-3.21340815313913e-05,-2.78791440987878e-05,0
"V3_6",0,1.36567171125911e-05,1.20771437183992e-06,1.02333305127989e-05,3.62821423422373e-06,5.12423929675315e-07,-1.06821794920786e-05,1.75006701543705e-05,-2.11324528515001e-06,8.82518936679702e-06,-6.22542459752954e-07,0,-1.46335787810185e-05,-3.62209322548888e-06,-6.41888887472192e-06,-1.6478775270235e-05,-2.0919390976074e-07,-1.1948007372258e-05,-2.0025841907884e-06,-1.77413811195138e-05,4.92580220479954e-06,1.06546597378787e-05,0,-3.18367480467349e-06,6.32021760091896e-06,-1.48163454071341e-05,9.35492226819185e-06,-3.98108953397106e-06,-4.66238027493583e-06,3.25612763021574e-05,-1.72735789618672e-05,1.46330331759237e-05,-1.14957883904874e-05,0,-1.65517846558338e-05,-1.75138817580689e-05,-1.71254436481537e-05,-1.20539442317555e-06,-1.81791129952628e-05,1.4276923352772e-05,7.0242527008636e-05,9.1611196305313e-05,0.000559501068123264,4.81562126172925e-05,0,4.30405619971973e-05,7.32088538928546e-05,6.45387119803684e-05,2.86453455370598e-05,4.28017407806798e-05,0.000138774929202044,0.000179475004222234,0.00150904556135969,0.000135404821138541,0.000103251264605366,0,0.000118974926796448,0.000153780815902706,0.000110303912218021,0.000155324290048419,1.04748903821308e-05,2.6341956557057e-05,0.000192291721092887,3.32309130594759e-06,-1.29884594282196e-05,7.19824778364237e-06,0,1.0224670318425e-05,2.7000050042209e-05,-6.94141062167784e-06,-1.94270155844672e-05,-2.10898110248728e-06,-8.8362270558569e-06,-2.21795996026293e-06,-1.17242591728629e-05,6.68937828256642e-07,8.33799092165519e-06,0,1.2597971113483e-05,1.99107608861371e-05,2.04824850183272e-05,4.23957223384418e-06,-9.43368426936926e-06,-3.06894460256594e-06,-1.37868499112084e-06,1.26718989353111e-05,7.01487684691611e-06,7.66560312333774e-06,0,-1.32871698546207e-05,-1.10462486166862e-05,-3.02809302125932e-05,-0.000121153259879817,-1.97733907930084e-05,-4.41094076897801e-06,-2.72924517539499e-05,-1.04843076271795e-05,-7.36132915976226e-06,6.04440301940922e-06,0
"V4_6",0,9.06271046013861e-06,1.354111365736e-05,2.57480525800392e-05,1.54388263631316e-05,-1.33182569371264e-05,8.19452928883328e-06,-2.12338613685465e-05,3.85702874880073e-06,1.36482447987154e-05,-1.04969574457644e-05,0,5.17915658006684e-07,-1.66193198717201e-05,-5.61408205838387e-06,7.00452744261649e-06,-1.48116043187772e-05,1.43083389282938e-05,-2.64007525653264e-06,-2.05743098953147e-05,4.71111486045277e-06,-7.98810416498207e-06,0,-1.77441753182786e-05,2.68518224602875e-05,1.69534273070928e-05,8.91957089714024e-07,1.6792284907558e-05,-3.03229836682282e-05,2.08074495149888e-05,1.8528742016556e-05,3.5158156045814e-05,1.36582088032129e-05,0,1.27634609785065e-05,-2.51195986255312e-05,-3.65784020514663e-06,-6.83626258285041e-06,7.50069801776335e-06,9.77449680171001e-06,4.10830417517074e-05,5.24376457784856e-05,4.49487430063486e-05,0.000567671732599565,0,3.9652814459382e-05,4.54247876448718e-05,4.98409203201544e-05,4.17825281133731e-05,8.09968657795204e-05,0.000147825624525222,0.000123029755126392,0.000135404821138541,0.001545600922256,9.25375480906792e-05,0,0.000139724965925236,0.000137297498067351,0.000147650593342189,0.000142439678594618,2.0571092041351e-06,2.42832056412846e-05,2.05815307221842e-05,0.000197218615945069,-2.52600633043449e-05,2.65632631144896e-05,0,1.7267955167847e-05,9.24355191755285e-06,7.32034337721607e-06,-6.57005966375045e-06,-2.35155718988781e-05,1.5060288098038e-05,-1.31240051468771e-05,-6.49338383048288e-07,1.01851570796268e-05,-1.35632702851172e-05,0,-6.90997846125033e-06,-8.50895005976023e-06,5.42449462829674e-06,1.87505423774089e-05,-1.25823686231339e-05,-2.19416540227314e-05,-1.2343358406412e-05,1.35166587842262e-05,4.30224247296817e-06,8.93092760434356e-06,0,-1.10296187297848e-05,7.00986004524306e-06,-6.62296619211683e-06,1.76408238378236e-05,-0.000134198009345606,4.78530750783592e-06,5.81195720403967e-06,8.2113882590591e-07,-1.23075281957215e-05,1.92057205843163e-05,0
"V5_6",0,2.29038730465577e-05,4.24442032333816e-06,2.77900045569061e-05,2.8511109321608e-06,2.12640219852258e-05,-8.64712338587979e-06,1.68713081454951e-05,1.93353969851341e-06,7.72914488073973e-06,-4.01020741042348e-06,0,-4.4684363354294e-06,-1.24947715490662e-05,9.46147156956386e-06,-5.72570404902164e-06,9.40690024699834e-06,-7.20763098714787e-06,-2.29716110431125e-05,-2.50890643802881e-05,-5.28620125707771e-06,1.77465051564759e-05,0,-1.29422133369262e-05,7.52547622575673e-06,-1.49046896579189e-05,2.5785843680968e-05,-1.02710296295331e-05,-7.00680772500099e-06,7.10518934732207e-06,-1.24465561020098e-07,2.43244770817724e-05,1.27102886410783e-05,0,3.78521472700848e-06,1.43618856548379e-06,5.44619580913018e-06,2.45964296380251e-05,8.93660753581948e-06,-2.91279507212901e-06,-2.93764945114345e-05,-1.13015794181786e-05,2.61322206137199e-07,-4.38060146985762e-06,0,-1.86640801117976e-05,-1.88363486998768e-06,1.0264489289582e-05,-7.31234288571446e-06,1.47363839138672e-06,0.000101043617213977,0.000125470797091973,0.000103251264605366,9.25375480906792e-05,0.00142888554756254,0,0.000106655626002606,0.000110487024484278,0.000114808703404594,0.000134347160529545,-1.32496454588936e-05,-6.9707005137419e-07,7.99665213774617e-06,-1.31602918089141e-05,4.53955874370783e-05,7.08360365379362e-06,0,-3.45232689540396e-06,-7.31182356765521e-06,7.45572750299522e-06,-3.92211332739373e-06,-2.37209631654722e-05,-1.63449523286058e-06,-3.4382620536005e-06,1.76865695470586e-05,-1.00910617899416e-05,4.13673522996174e-06,0,-3.94655369508002e-06,-3.3069349953688e-05,8.21106331706851e-06,-6.94013552372677e-06,-1.49741654784548e-05,7.64725750593827e-06,1.03798740781223e-05,-9.60079802551147e-06,-4.24280791107729e-06,2.13067369628107e-05,0,2.24477245297512e-07,1.36965953685845e-05,-3.24468975968819e-05,-1.89392985431647e-05,-9.34537840151904e-06,-2.33463201741474e-05,-1.59206416766119e-07,-3.24322667884424e-05,-1.02290554854519e-05,-2.21852001534703e-06,0
"V6_6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V7_6",0,2.01252559865325e-05,-2.759627391897e-06,3.6875582262448e-06,-1.18615054634361e-05,-2.88328027487002e-05,1.38709072488927e-05,-4.38855824030008e-06,-9.16964863375934e-06,1.21875511413045e-05,1.48419883006665e-05,0,1.17350975358354e-05,1.05821926199784e-05,2.76897281873443e-05,3.73808061783855e-06,4.58207407547001e-06,2.55708728347372e-05,-1.14009812162949e-05,2.02210801422299e-06,1.65153850578338e-05,1.00477672374997e-06,0,2.00797367615897e-05,2.1284011852555e-05,8.40178787037549e-06,1.51835000356885e-05,-3.11113601881762e-05,3.16747769078848e-05,2.56598500542067e-06,-1.65376452381703e-05,4.4938619657549e-06,1.43258767399462e-05,0,-1.20629512870993e-05,-2.9942719000982e-05,2.32007118690084e-05,-9.07534427843743e-06,-1.57358453119155e-06,2.61606166200968e-05,5.33459773891109e-05,4.74027247504052e-05,4.76785891631752e-05,6.80077908529981e-05,0,5.79935073932678e-05,0.000577854599574382,5.21693661848655e-05,5.24806150407894e-05,4.94629672682926e-05,0.000140784249008455,0.000133374769105659,0.000118974926796448,0.000139724965925236,0.000106655626002606,0,0.00156450120515637,0.000135043718246524,0.000140392190305341,0.000135777044568807,1.42573760915522e-05,3.76592341714949e-05,3.73501297154549e-05,7.25152966895546e-06,2.55313251012234e-06,5.90204489857948e-06,0,3.42026382623771e-05,2.57087972521327e-05,3.0463538478449e-05,-3.01522208665764e-07,-1.55294035213499e-05,3.3416934209923e-06,1.49863238226517e-05,8.4412580168658e-06,2.45940348784548e-05,8.36035642835784e-06,0,3.03468564139963e-06,5.81647276007363e-06,-1.18983724046658e-06,-1.39923251485675e-05,1.11711077045276e-05,9.55542049738038e-06,-1.75187834711141e-05,-3.75040379466314e-06,-5.0340088008867e-06,-2.21990413033493e-05,0,1.01231647138973e-05,2.88367146956782e-06,-3.36436883929005e-05,-3.05625019615425e-06,-4.13056073289709e-06,6.75114564795814e-06,3.42464163770804e-06,-0.000115238383847144,-2.10775516771856e-05,1.70478872292746e-05,0
"V8_6",0,2.52086943888802e-05,2.12210886269476e-05,3.22699949274924e-05,8.17175729358107e-06,-5.70710558414755e-06,-5.23313507122665e-06,3.20496678676666e-05,-9.12915797759853e-07,3.57892123784643e-06,8.62807672318994e-06,0,5.78254184765896e-06,-2.13762039744667e-05,-8.84884879588554e-07,1.40884476415127e-05,1.1470947510591e-05,1.22069371160577e-05,1.78981063380723e-05,3.24953624072428e-05,3.59083287019143e-05,-8.23067825401467e-06,0,2.72631569497232e-05,1.35686269103001e-05,-2.18280581940619e-05,1.54313444226942e-05,-1.73703154242814e-05,5.05512377838075e-06,-3.02837681010443e-05,7.59807071266158e-06,3.16722795530037e-05,1.85770858754037e-05,0,-4.2441953336412e-06,-9.45531022951718e-06,9.23634451336469e-06,3.29213275672212e-05,-2.81963966526015e-05,9.61497247228589e-06,2.45729875158811e-05,6.60844461984642e-05,9.2723015636402e-05,5.94375213229336e-05,0,5.43172588939534e-05,7.34837608934486e-05,0.000617591206183581,5.16899218621628e-05,7.08651486209283e-05,0.000128472760856628,0.000155368139096255,0.000153780815902706,0.000137297498067351,0.000110487024484278,0,0.000135043718246524,0.00160286566349741,0.00012624973303786,0.000153831055777361,-1.08986706479023e-05,2.85224913116258e-05,2.38355039670211e-05,-1.48156032466689e-06,-2.41431780351893e-05,1.99335356511048e-05,0,0.000210060531606226,3.76362665105402e-05,3.81458290616566e-05,7.97198962246257e-06,-1.53837915480196e-05,-2.62275958575621e-05,-1.91356207319979e-05,-2.50073043001427e-06,-2.17079970523391e-06,-1.53202045072319e-06,0,-7.36386187273862e-06,2.18654232299674e-05,2.52819845164442e-05,-2.31496973239651e-05,2.67345410641191e-06,2.39900425912588e-06,1.78888273569228e-05,-4.54289722589496e-06,8.12759998613846e-06,-2.85869516665755e-06,0,3.25060529647203e-05,-3.31568097785859e-05,-2.64682628081091e-05,-5.37256611760105e-06,-2.59108297130102e-05,2.67550961150482e-05,1.3855634743382e-05,1.18912784510044e-05,-0.000129585118235134,-1.88467313752359e-05,0
"V9_6",0,3.94978154659706e-05,-3.19870128696039e-05,3.32698246115519e-05,1.60998334005831e-05,1.30855661199408e-05,3.42642262704771e-05,-2.25067863341693e-06,4.44535481756214e-06,1.211925347639e-05,-1.09923667267862e-05,0,1.78801504797684e-05,-2.36354714364516e-05,-1.24508305129769e-05,-1.17174223546784e-06,6.07828130318819e-06,-8.86540889948211e-06,7.89005976705167e-06,-7.51241651900915e-06,1.70947510959288e-05,1.4248124646488e-05,0,-1.05940076697618e-05,9.24141773319357e-06,-4.5808378812661e-06,1.57959747777762e-05,1.39090720868016e-05,-1.68768703752643e-06,1.20825456005641e-05,-1.689992603824e-05,1.39595356051286e-05,-3.33286482526568e-05,0,-2.83475682336181e-05,7.69228903608925e-07,1.944031555698e-05,5.34443045953803e-06,-4.12519040560711e-06,1.55157695509323e-05,4.08386694944438e-05,7.42349230228071e-05,3.0895795699374e-05,4.08672617779806e-05,0,5.77460913774453e-05,3.09782430388331e-05,2.40393054009731e-05,0.000548965453924175,3.26653237424306e-05,0.000128098082124044,0.000155323434512154,0.000110303912218021,0.000147650593342189,0.000114808703404594,0,0.000140392190305341,0.00012624973303786,0.00153291850735783,0.00012529596413942,2.39513671430945e-05,4.00169459682318e-05,4.27929875873796e-06,-2.76836378924588e-05,-1.7877781683578e-05,1.99180348179884e-05,0,1.09610675564306e-05,0.00020008556685706,2.07038656487305e-05,-1.32598379231361e-05,-3.23537915575976e-05,5.77837815554665e-06,-2.7377938238569e-07,-1.19989534461357e-05,-1.17672046652936e-05,-2.83441636520593e-05,0,8.34284800158303e-06,-1.5470128898222e-05,-1.49892740983654e-06,9.35016340389117e-06,-2.90294519917426e-06,1.66921202142235e-05,-1.81137512953427e-05,3.13723444581035e-06,1.56037556231718e-05,-3.33931412047925e-05,0,-2.58139569432485e-05,-6.31315463395777e-06,-3.66023212870154e-05,-2.62141702253523e-06,-1.91949734510707e-05,-1.53191791256395e-05,1.4173467493099e-06,-3.84069926190183e-05,-3.05623341798588e-05,-0.000129335721002458,0
"V10_6",0,-1.30989256246755e-06,2.08751243951613e-05,-1.4662351586316e-05,1.4261370481177e-05,1.72737410070956e-05,2.13649161176549e-05,1.25690255869101e-05,-7.99851405299147e-06,1.60346138736784e-05,-1.11357322778696e-05,0,-2.72854650564373e-05,-4.0565341080577e-06,-6.21204434269797e-06,-1.1519649722022e-05,-1.78792431824233e-05,1.38594405790805e-05,1.93443406980093e-06,-8.94116606534974e-06,1.9516116179631e-05,-7.64179316485669e-06,0,-1.57156275035757e-06,-1.45636896572811e-06,1.80018658012602e-05,2.8066476011588e-05,-3.24071276693234e-06,8.44753631332881e-06,4.46385454923273e-06,-5.49386685300608e-06,1.56782297733945e-05,1.83819164079743e-05,0,3.88298479844258e-06,1.25617450503631e-05,3.22490565442404e-07,1.91294986242015e-05,-2.37161051385303e-05,-2.06366047977561e-07,3.47363818816142e-05,3.91065807713666e-05,3.22046889575066e-05,4.77877186064994e-05,0,4.80952356749998e-05,5.14074795356339e-05,6.1912039955638e-05,3.01801005043148e-05,0.000556128870081325,0.000141140795694813,0.000172294862828231,0.000155324290048419,0.000142439678594618,0.000134347160529545,0,0.000135777044568807,0.000153831055777361,0.00012529596413942,0.00151739559899035,-1.24827758270097e-05,7.60686223303203e-06,2.97074148148161e-05,1.6345716495627e-05,-7.63739971485083e-06,1.77297673970982e-05,0,1.86432870373878e-05,2.38724265460541e-06,0.000179704755967941,-8.07031698367197e-06,2.3532889638503e-05,-1.88132399277444e-05,5.44057849346159e-06,-2.07986403090987e-05,-5.98665594081488e-07,-1.97850621292323e-05,0,1.2828593285034e-05,1.23625739964878e-06,9.37664996785552e-06,-1.68686330012199e-05,1.71978296369883e-05,-2.14151235172566e-05,7.94939246829564e-06,1.29154517311124e-05,-1.0169601469791e-05,-1.90610441863829e-07,0,2.23073502272322e-05,-3.98342607061987e-06,-2.83813947777496e-05,-2.58447481971346e-05,-1.63391296447001e-05,2.67160624206522e-05,-2.44904959529479e-05,-2.21748961522261e-05,-2.34765627108059e-05,6.62253797298237e-07,0
"V1_7",0,2.49770541408288e-05,1.93379203323711e-06,1.41321756031597e-05,-2.5508978342285e-06,-7.16391744868297e-07,-1.13055001997884e-05,1.33278049716094e-05,-1.25759517741771e-05,1.53409686143911e-05,4.79547452196466e-06,0,9.24079636939426e-06,2.71801110404811e-05,3.10805300189744e-06,-2.11793090928218e-06,2.38148391668664e-05,-3.66916977682275e-06,8.97165659167207e-06,1.21656969408389e-05,9.30091967036424e-06,1.78950696541163e-05,0,-1.92842089820335e-05,-1.81203794395262e-06,8.45641449242486e-06,-1.15369732413803e-05,2.53868580424915e-06,-1.46018137605135e-05,-1.47450617823352e-05,-1.16226283570887e-05,2.62353738010982e-05,3.73666981197065e-06,0,-2.69601297290004e-05,-1.22981201801458e-05,-2.54019446078142e-05,1.52413563740532e-06,-1.24700789137753e-05,8.76892016810393e-06,0.000544316914406231,2.915199405477e-05,6.90549104669091e-05,6.79235266407345e-05,0,5.13202175045352e-05,5.68761763423157e-05,6.41072210990947e-05,5.2702514175308e-05,5.92141281196651e-05,0.000222174044554909,-1.58482538804149e-05,1.04748903821308e-05,2.0571092041351e-06,-1.32496454588936e-05,0,1.42573760915522e-05,-1.08986706479023e-05,2.39513671430945e-05,-1.24827758270097e-05,0.00151496287630803,0.000108595918966386,0.000133673202390176,0.000141555347965932,0.000100257847268387,0.00015618124892613,0,0.000135011548463392,0.000112134278502667,0.00014023380560553,1.35607030002182e-05,5.4569850001173e-06,2.05484541762766e-05,2.63373997368595e-05,9.6795792432388e-06,1.11006026584556e-05,2.49577969915234e-05,0,1.02679510965554e-05,2.92232557494914e-06,4.31236157865953e-06,-6.20558729131339e-06,-9.91833686573206e-06,2.85545198629528e-06,3.21710449365314e-07,8.98088909574062e-06,1.17050318194483e-05,9.5083097018272e-06,0,-7.54519401511072e-07,-0.000105890611461894,-2.62150214455206e-05,-2.47437904463937e-06,-9.68501365223344e-06,4.70579747132087e-06,-1.92706157739418e-05,-9.41624133627753e-06,-1.1940298155976e-05,-1.75572351075508e-05,0
"V2_7",0,2.29101390305929e-06,-1.14907694574673e-05,1.19754783696298e-05,1.64002623233137e-05,1.08599985168631e-05,2.19356298310181e-05,3.53237168707081e-05,-2.28182832306099e-05,-2.03703289041883e-06,2.77078609209199e-05,0,2.99941762802767e-05,-2.00666706796286e-06,1.97859644691828e-05,2.39154238423558e-06,3.24294853926301e-06,-2.0536419931489e-05,-1.69312712743402e-05,9.34256301332568e-06,8.39108310942554e-06,5.39516612861408e-06,0,3.34147681772719e-06,-4.51319721362909e-06,2.18515365524929e-05,2.89797886592436e-05,5.40431262723703e-06,3.66679059516632e-05,1.06607285275891e-05,-9.43897515160772e-06,1.58929854392129e-05,-1.4968902324427e-06,0,2.1114992096329e-05,7.5953793787199e-06,1.08354585185819e-06,7.14054460846571e-06,-1.90153316842146e-05,-1.73992508863179e-05,2.636461345753e-05,0.000558494009233283,5.00479568016795e-05,6.2789449303406e-05,0,6.07791523903674e-05,4.96779044980351e-05,8.22647799070904e-05,4.78830362017877e-05,8.11792217057115e-05,3.15556979299976e-05,0.000217346478849943,2.6341956557057e-05,2.42832056412846e-05,-6.9707005137419e-07,0,3.76592341714949e-05,2.85224913116258e-05,4.00169459682318e-05,7.60686223303203e-06,0.000108595918966386,0.0015294017673873,0.000127780379618516,0.000138098324516023,0.000136482856516557,0.000143468796588768,0,0.00014758048712547,0.000145929786392957,0.000142191321771243,3.06703300883986e-06,-1.07289665546787e-05,2.60279057130665e-07,2.52274528689896e-07,1.62389495563235e-05,-1.81037311137212e-06,-6.54873546871781e-06,0,1.19175842724226e-06,2.89145470440383e-05,-1.88469371535744e-06,1.52786812495205e-05,-8.14868943680887e-06,-2.61375260560212e-06,-1.45474239765281e-05,-9.3810985811116e-06,5.68115180829988e-06,-1.69714022487731e-05,0,-3.18839923138645e-05,1.48163572172525e-05,-0.000125010176246553,-9.47367957626618e-06,-2.41621277953353e-05,4.42942002673826e-05,-2.00085738664655e-05,-4.67093748222758e-05,-4.07555362968167e-05,-1.55597808121422e-05,0
"V3_7",0,-1.8309496341964e-06,-6.56706196903678e-06,-9.90099034161758e-06,-2.31375100411277e-05,-7.75676430534352e-06,-4.32842788604608e-07,-4.11055322655376e-06,-4.68120032041141e-06,-8.17095172560503e-06,6.23347225258739e-06,0,-3.27401085313946e-06,-7.94321304808999e-07,-6.51885346903861e-06,-2.62114189239494e-06,1.18026781018452e-05,-1.39024158090184e-05,-2.88598767662492e-06,1.4861701906544e-05,-6.95791068365029e-06,-2.06695280700613e-05,0,-2.77211195934294e-05,-1.41498594889351e-05,-4.05639566405174e-06,-1.85303870913155e-05,-1.4115608931336e-05,1.29350341601194e-05,2.0322481856294e-06,-7.90298614143707e-06,-7.70834628698807e-06,6.93430732981176e-07,0,-1.43810544173681e-05,6.89911079194725e-06,-1.00103730209307e-06,-2.36976148728222e-05,1.3266144211755e-05,-2.77896848133292e-06,7.17209917752162e-05,5.57835700773224e-05,0.000530675023351614,6.55600776492604e-05,0,3.80533284005414e-05,5.56719445364458e-05,4.18676569706224e-05,5.05811289901213e-05,6.29432578693409e-05,5.40919804469762e-05,1.80453712986203e-05,0.000192291721092887,2.05815307221842e-05,7.99665213774617e-06,0,3.73501297154549e-05,2.38355039670211e-05,4.27929875873796e-06,2.97074148148161e-05,0.000133673202390176,0.000127780379618516,0.00150367495450876,0.000121178699215642,0.000146808250017328,0.000131067319328419,0,0.000112627648097781,0.000139717594786521,0.0001179612919157,-1.24718969576848e-05,-3.02042755676433e-05,-1.62215461990891e-05,-1.59040196985641e-05,-7.73669367029903e-06,9.04180567308591e-06,1.05419349724854e-05,0,-6.95660467524508e-06,1.62125080101042e-05,-4.36938473958195e-06,-5.86209722754611e-06,1.43465996780502e-05,6.83538320657736e-06,-3.7721944872077e-06,1.03554273241293e-05,3.16610478119551e-06,1.08233320049141e-05,0,-2.95644085532075e-06,-3.82517349813302e-05,-2.73925505154115e-05,-0.000122408389229958,-1.35247206765128e-06,-4.91159480219806e-06,-2.3194334278624e-05,-1.07854800288974e-05,-3.45890763785097e-06,-3.84364732077252e-06,0
